name_store;city_store;address_store;timestamp;article;barcode;name;drink_type;price;old_price;date_discount;available;weight;strenght;fatness;pack;country;brand;manufacturer;url;url_img
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:06.765035;110543;;The Glenlivet Nadurra First Fill Selection;Виски;7690;7690;;True;;60;;1;Шотландия;Glenlivet;Glenlivet;https://simplewine.ru/catalog/product/glenlivet_nadurra_fest_fil_selection_07_gift/;https://simplewine.ru/upload/iblock/f21/f216ba25d647d57e7e8c20e176070a4c.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:08.300357;126833;;Smokehead Rum Rebel;Виски;8790;8790;;True;;46;;1;Шотландия;Smokehead;Smokehead;https://simplewine.ru/catalog/product/smokehead_smokehead_rum_rebel_07_gift_126833/;https://simplewine.ru/upload/iblock/dda/dda2df3165372f3ddfa299cbae0c3004.jpg
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:09.732674;111954;;Liqueur Violette;Ликер;2640;2640;;True;;20;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_liqueur_violette_07_1/;https://simplewine.ru/upload/iblock/10b/liker-liqueur-violette_3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:11.163995;102660;;Gin Mare;Джин;6290;6290;;True;;42;;1;Испания;Gin Mare;Gin Mare;https://simplewine.ru/catalog/product/gin_mare_07/;https://simplewine.ru/upload/iblock/d43/dzhin-gin-mare_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:12.600333;126832;;Drumshanbo Gunpowder Irish Gin;Джин;540;540;;True;;43;;1;Ирландия;;;https://simplewine.ru/catalog/product/drumshanbo_gunpowder_irish_gin_005_126832/;https://simplewine.ru/upload/iblock/2e7/2e7be9b6eeae417b539e0a18d26411e2.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:13.827022;126838;;Drumshanbo Gunpowder Irish Gin;Джин;5640;5640;;True;;43;;1;Ирландия;;;https://simplewine.ru/catalog/product/drumshanbo_gunpowder_irish_gin_07_126838/;https://simplewine.ru/upload/iblock/f12/f12e1377651e4b734c93d596c685e8c9.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:15.501519;126875;;Drumshanbo Gunpowder Irish Gin;Джин;4640;4640;;True;;43;;1;Ирландия;;;https://simplewine.ru/catalog/product/drumshanbo_gunpowder_irish_gin_07_126875/;https://simplewine.ru/upload/iblock/294/2946a97a88d9929c90eab5503a011870.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:16.935295;123859;;Samalens Millesime;Арманьяк;29990;29990;;True;;42;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_samalens_millesime_1974_1974_07/;https://simplewine.ru/upload/iblock/7d3/7d3ee4fb8d7dfd224786e7a605bf26f3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:18.362989;123860;;Samalens Bas Armagnac Vieille Relique;Арманьяк;15990;15990;;True;;42;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_samalens_bas_armagnac_vieille_relique_2005_07_gift/;https://simplewine.ru/upload/iblock/566/armanyak-samalens-bas-armagnac-vieille-relique-2005_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:19.761337;123861;;Samalens Bas Armagnac Napoleon;Арманьяк;8190;8190;;True;;40;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_samalens_bas_armagnac_napoleon_2013_07_gift/;https://simplewine.ru/upload/iblock/352/armanyak-samalens-bas-armagnac-napoleon-2013_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:21.194506;123862;;Samalens Bas Armagnac VSOP;Арманьяк;6490;6490;;True;;40;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_samalens_bas_armagnac_vsop_2015_07_gift/;https://simplewine.ru/upload/iblock/0e0/armanyak-samalens-bas-armagnac-vsop-2015_3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:23.548027;123864;;Samalens Bas Armagnac XO;Арманьяк;14990;14990;;True;;40;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_samalens_bas_armagnac_xo_2010_07/;https://simplewine.ru/upload/iblock/d99/d99f6be8dd53f99255ab6ae2e6d5aa62.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:24.873929;123865;;Samalens Bas Armagnac Vieille Relique;Арманьяк;18490;18490;;True;;42;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_samalens_bas_armagnac_vieille_relique_2005_07/;https://simplewine.ru/upload/iblock/ee7/ee703671eeadadcce4715350989cef42.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:26.413381;123866;;Single de Samalens 8 Years Old;Арманьяк;6990;6990;;True;;40;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_single_de_samalens_8_years_old_2012_07/;https://simplewine.ru/upload/iblock/30e/armanyak-single-de-samalens-8-years-old-2012_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:27.907567;123868;;Single de Samalens 15 Years Old;Арманьяк;11990;11990;;True;;40;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_single_de_samalens_15_years_old_2005_07/;https://simplewine.ru/upload/iblock/690/armanyak-single-de-samalens-15-years-old-2005_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:30.293124;123869;;Samalens Millesime ;Арманьяк;25490;25490;;True;;42;;1;Франция;Samalens;Samalens;https://simplewine.ru/catalog/product/samalens_samalens_millesime_1975_1975_07/;https://simplewine.ru/upload/iblock/f9e/f9e3d7e5c00d1bb5bf3e5020c0202378.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:31.807936;133888;;Chivas Regal 13 Years Old;;3690;3690;;True;;40;;1;Соединенное Королевство;Chivas Brothers;Chivas Brothers;https://simplewine.ru/catalog/product/chivas_brothers_chivas_regal_12_years_old_07_gift_133888/;https://simplewine.ru/upload/iblock/1d0/1d05f857755abd051b98def70bfb6c1a.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:33.231237;133890;;Aberlour Aged 14 Years Double Cask Matured;Виски;6390;6390;;True;;40;;1;Шотландия;Aberlour;Aberlour;https://simplewine.ru/catalog/product/aberlour_aberlour_aged_16_years_double_cask_matured_07_gift_133890/;https://simplewine.ru/upload/iblock/4c7/4c786de62e723812ccbe4ccaaba073c4.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:34.502440;119720;;GRAPPA NONINO RISERVA Aged 25 Years;Граппа;66990;66990;;True;;43;;1;Италия;Nonino;Nonino;https://simplewine.ru/catalog/product/nonino_grappa_nonino_riserva_aged_25_years_07_gift/;https://simplewine.ru/upload/iblock/4c2/4c2bd464fee22c43bfb3e997fbaf3fea.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:35.827671;120933;;Quintessentia Amaro;Ликер;4290;4290;;True;;35;;1;Италия;Nonino;Nonino;https://simplewine.ru/catalog/product/nonino_quintessentia_amaro_07_gift_1/;https://simplewine.ru/upload/iblock/72a/liker-quintessentia-amaro_19.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:37.774196;125909;;Dewatsuru Junmai Daiginjo Hihaku;Саке;7690;7690;;True;;16;;1;Япония;Akita Seishu;Akita Seishu;https://simplewine.ru/catalog/product/akita_seishu_dewatsuru_junmai_daiginjo_hihaku_072_1/;https://simplewine.ru/upload/iblock/0b5/0b5af15d98ecc77d5eebfa627b01aabb.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:38.940024;125910;;Kariho Junmaishu Namahage;;1540;1540;;True;;15;;1;Япония;Akita Seishu;Akita Seishu;https://simplewine.ru/catalog/product/akita_seishu_kariho_junmaishu_namahage_03_3/;https://simplewine.ru/upload/iblock/3c0/3c0f503e45f56b7e437ada00c19530d8.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:40.311911;130581;;Царь Тигран Special Reserve ;Бренди;1440;1440;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___special_reserve__07_130581/;https://simplewine.ru/upload/iblock/00d/00d14fc244e8470da6acdab8564e045e.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:41.750634;130582;;Царь Тигран 5 лет выдержки;Бренди;1240;1240;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___5__05_130582/;https://simplewine.ru/upload/iblock/c26/c2601fc719761a92f6f4c3d0edb13f91.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:43.176024;130583;;Царь Тигран 5 лет выдержки;Бренди;1540;1540;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___5__07_130583/;https://simplewine.ru/upload/iblock/1cb/1cb49d6168b896c2e4f7d4a33b1e2b00.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:44.607872;130585;;Царь Тигран 7 лет выдержки;Бренди;1890;1890;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___7__05_gift_130585/;https://simplewine.ru/upload/iblock/235/235bc6db007367923f9ff201199e6617.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:46.053756;130586;;Царь Тигран 7 лет выдержки;Бренди;2640;2640;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___7__07_gift_130586/;https://simplewine.ru/upload/iblock/02a/02ac297cfde3a4fd82df678637ac5a12.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:47.399794;127367;;Gin Mare;Джин;720;720;;True;;42;;1;Испания;Gin Mare;Gin Mare;https://simplewine.ru/catalog/product/gin_mare_gin_mare_005_127367/;https://simplewine.ru/upload/iblock/486/48655b192282841bdefc1596fd75ca7c.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:49.335827;130588;;Царь Тигран 10 лет выдержки;Бренди;3190;3190;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___10__07_gift_130588/;https://simplewine.ru/upload/iblock/e98/e988843485b9e75f3cc27417ee2ff4df.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:50.666199;130590;;Царь Тигран 12 лет выдержки;Бренди;3105;4140;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___12__07_gift_130590/;https://simplewine.ru/upload/iblock/0e7/0e77d1cca9a8ebf155f86889060066a4.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:52.098950;130591;;Царь Тигран 15 лет выдержки;Бренди;3743;4990;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___15__07_gift_130591/;https://simplewine.ru/upload/iblock/f81/f81527ac719457379818ca196acd0965.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:53.634122;130592;;Царь Тигран 25 лет выдержки;Бренди;7490;7490;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/___25__07_gift_130592/;https://simplewine.ru/upload/iblock/7dc/7dca6670ac52ce2af4e55d0312adfb89.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:54.961562;116611;;Monnet VSOP;Коньяк;5190;5190;;True;;40;;1;Франция;Monnet;Monnet;https://simplewine.ru/catalog/product/monnet_monnet_vsop_07/;https://simplewine.ru/upload/iblock/795/79593e1c34742fbfd990605b4ee8c5c5.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:56.498983;124764;;Царь Тигран 10 лет выдержки;Бренди;3190;3190;;True;;40;;1;Армения;Царь Тигран;Царь Тигран;https://simplewine.ru/catalog/product/tsar_tigran_tsar_tigran_10_let_vyderzhki_07/;https://simplewine.ru/upload/iblock/3ed/3ed7a7e9da452ecdbb429d5c468bd1c3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:57.971018;111547;;Liqueur de Gingembre;Ликер;2490;2490;;True;;18;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/liqueur_de_gingembre_2/;https://simplewine.ru/upload/iblock/a6d/liker-liqueur-de-gingembre_5.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:25:59.275627;121732;;Онегин подарочный набор;Водка;3640;3640;;True;;;;1;Россия;Онегин;Онегин;https://simplewine.ru/catalog/product/simple_podarochnyy_set_onegin_05/;https://simplewine.ru/upload/iblock/ccc/vodka-onegin-podarochnyy-nabor_13.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:26:00.797697;104784;;Olmeca Altos Plata;Текила;2690;2690;;True;;38;;1;Мексика;Olmeca;Olmeca;https://simplewine.ru/catalog/product/olmeca_altos_plata_07/;https://simplewine.ru/upload/iblock/17b/17bddec416d035faae4ae0e0b9e6b1b7.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:26:02.290662;131474;;Grappa Nonino Riserva 8 Years;Граппа;21990;21990;;True;;43;;1;Италия;Nonino;Nonino;https://simplewine.ru/catalog/product/nonino_grappa_nonino_riserva_8_years_07_gift_131474/;https://simplewine.ru/upload/iblock/e2e/e2e47736075576b1d6d1f71168f17e3c.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:26:03.451838;131475;;Tradizione;Граппа;3290;3290;;True;;41;;1;Италия;Nonino;Nonino;https://simplewine.ru/catalog/product/nonino_tradizione_05_131475/;https://simplewine.ru/upload/iblock/7a1/7a1d8668d6175c99d43025e7e5f78f86.jpg
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:26:04.769524;131477;;Cru Monovitigno Picolit;Граппа;21490;21490;;True;;50;;1;Италия;Nonino;Nonino;https://simplewine.ru/catalog/product/nonino_cru_monovitigno_picolit_05_gift_131477/;https://simplewine.ru/upload/iblock/c95/c95705cddca127ff775344b900eec4b8.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:26:06.092950;131479;;Friulana;Граппа;3640;3640;;True;;43;;1;Италия;Nonino;Nonino;https://simplewine.ru/catalog/product/nonino_friulana_07_gift_131479/;https://simplewine.ru/upload/iblock/49f/49f111fd1427fc8584bf28a7458d772a.jpg
